wemID,eventName
286129028,core_pl_AS_black_hand_disappear
308950309,core_pl_AS_black_hand_gene {r}
439102683,core_pl_AS_black_hand_gene {r}
570565021,core_pl_AS_black_hand_gene {r}
291323854,core_pl_AS_black_hand_impact_lv1 {r}
34482347,core_pl_AS_black_hand_impact_lv1 {r}
924241087,core_pl_AS_black_hand_impact_lv1 {r}
509083236,core_pl_AS_black_hand_impact_lv1 {r}
840281407,core_pl_AS_black_hand_impact_lv1 {r}
39917933,core_pl_AS_black_hand_impact_lv1 {r}
9378483,core_pl_AS_black_hand_impact_lv1 {r}
291323854,core_pl_AS_black_hand_impact_lv1_em
34482347,core_pl_AS_black_hand_impact_lv2 {r}
924241087,core_pl_AS_black_hand_impact_lv2 {r}
509083236,core_pl_AS_black_hand_impact_lv2 {r}
840281407,core_pl_AS_black_hand_impact_lv2 {r}
39917933,core_pl_AS_black_hand_impact_lv2 {r}
9378483,core_pl_AS_black_hand_impact_lv2 {r}
841310993,core_pl_AS_black_hand_impact_lv2 {r}
34482347,core_pl_AS_black_hand_impact_lv3 {r}
924241087,core_pl_AS_black_hand_impact_lv3 {r}
509083236,core_pl_AS_black_hand_impact_lv3 {r}
840281407,core_pl_AS_black_hand_impact_lv3 {r}
39917933,core_pl_AS_black_hand_impact_lv3 {r}
9378483,core_pl_AS_black_hand_impact_lv3 {r}
470856702,core_pl_AS_black_hand_impact_lv3 {r}
920581189,core_pl_AS_black_hand_wait_loop
1495562,core_pl_AS_black_hand_wsh
34482347,core_pl_AS_black_illusion_lv1 {r}
924241087,core_pl_AS_black_illusion_lv1 {r}
509083236,core_pl_AS_black_illusion_lv1 {r}
416702021,core_pl_AS_black_illusion_lv1 {r}
840281407,core_pl_AS_black_illusion_lv1 {r}
39917933,core_pl_AS_black_illusion_lv1 {r}
9378483,core_pl_AS_black_illusion_lv1 {r}
34482347,core_pl_AS_black_illusion_lv2 {r}
924241087,core_pl_AS_black_illusion_lv2 {r}
509083236,core_pl_AS_black_illusion_lv2 {r}
840281407,core_pl_AS_black_illusion_lv2 {r}
39917933,core_pl_AS_black_illusion_lv2 {r}
898284354,core_pl_AS_black_illusion_lv2 {r}
9378483,core_pl_AS_black_illusion_lv2 {r}
34482347,core_pl_AS_black_illusion_lv3 {r}
924241087,core_pl_AS_black_illusion_lv3 {r}
2293495,core_pl_AS_black_illusion_lv3 {r}
509083236,core_pl_AS_black_illusion_lv3 {r}
840281407,core_pl_AS_black_illusion_lv3 {r}
39917933,core_pl_AS_black_illusion_lv3 {r}
9378483,core_pl_AS_black_illusion_lv3 {r}
901286963,core_pl_AS_black_spear_charge
34482347,core_pl_AS_black_spear_hit {r}
924241087,core_pl_AS_black_spear_hit {r}
509083236,core_pl_AS_black_spear_hit {r}
840281407,core_pl_AS_black_spear_hit {r}
364598693,core_pl_AS_black_spear_hit {r}
39917933,core_pl_AS_black_spear_hit {r}
9378483,core_pl_AS_black_spear_hit {r}
101569505,core_pl_AS_black_spear_hit {r}
101569505,core_pl_AS_black_spear_hit_em {r}
364598693,core_pl_AS_black_spear_hit_em {r}
146559192,core_pl_AS_black_spear_shot {r}
245382814,core_pl_AS_black_spear_shot {r}
436412026,core_pl_AS_black_spear_shot {r}
814758507,core_pl_AS_black_Whirling_end
791512542,core_pl_AS_black_whirling_loop_lv1
751421923,core_pl_AS_black_whirling_loop_lv2
64618043,core_pl_AS_black_whirling_loop_lv3
331187730,core_pl_AS_black_Whirling_start
586482840,core_pl_AS_bom_gene {r}
178980952,core_pl_AS_bom_gene {r}
462747616,core_pl_AS_bom_gene {r}
291587249,core_pl_AS_gravity_bom_end
218557854,core_pl_AS_gravity_bom_exp_lv1
841338841,core_pl_AS_gravity_bom_exp_lv2
52337919,core_pl_AS_gravity_bom_exp_lv3
443597552,core_pl_AS_gravity_bom_loop_lv1
295077018,core_pl_AS_gravity_bom_loop_lv2
875588685,core_pl_AS_gravity_bom_loop_lv3
729878324,core_pl_AS_hold_dmg_spark {r}
900821111,core_pl_AS_hold_dmg_spark {r}
530619524,core_pl_AS_hold_dmg_spark {r}
644389090,core_pl_AS_hold_spark
419930154,core_pl_AS_hologram_end
614143088,core_pl_AS_hologram_loop
116976089,core_pl_AS_pod_ride_end
486798773,core_pl_AS_pod_ride_loop
73805616,core_pl_AS_pod_ride_start
34482347,core_pl_AS_pod_throw_hit {r}
924241087,core_pl_AS_pod_throw_hit {r}
509083236,core_pl_AS_pod_throw_hit {r}
840281407,core_pl_AS_pod_throw_hit {r}
407410693,core_pl_AS_pod_throw_hit {r}
39917933,core_pl_AS_pod_throw_hit {r}
9378483,core_pl_AS_pod_throw_hit {r}
456169002,core_pl_AS_pod_throw_hit {r}
456169002,core_pl_AS_pod_throw_hit_em {r}
407410693,core_pl_AS_pod_throw_hit_em {r}
41437977,core_pl_AS_pod_throw_ring_laser_loop
60061804,core_pl_AS_pod_throw_ring_laser_shot
106196938,core_pl_AS_pod_throw_wsh {r}
479594430,core_pl_AS_pod_throw_wsh {r}
104876291,core_pl_AS_slow_bom_end
773520985,core_pl_AS_slow_bom_exp_lv1
913047862,core_pl_AS_slow_bom_exp_lv2
793982764,core_pl_AS_slow_bom_exp_lv3
302021351,core_pl_AS_slow_bom_loop_lv1
144061936,core_pl_AS_small_bom_exp {r}
420572212,core_pl_AS_small_bom_exp {r}
270622045,core_pl_AS_small_bom_exp {r}
653600267,core_pl_AS_small_bom_exp {r}
359962653,core_pl_AS_small_bom_shot {r}
210608532,core_pl_AS_small_bom_shot {r}
950129100,core_pl_AS_small_bom_shot {r}
459604112,core_pl_AS_start_loop
840457224,core_pl_AS_start_up
34482347,core_pl_AS_Voice {r}
924241087,core_pl_AS_Voice {r}
509083236,core_pl_AS_Voice {r}
840281407,core_pl_AS_Voice {r}
39917933,core_pl_AS_Voice {r}
9378483,core_pl_AS_Voice {r}
348899934,core_pl_AS_wire_hit
600723715,core_pl_AS_wire_pull
183440746,core_pl_AS_wire_shot
1051808948,core_pl_avoidance {r}
136781302,core_pl_avoidance {r}
564060748,core_pl_avoidance {r}
285692847,core_pl_berserk_exp
592787769,core_pl_berserk_loop
930195595,core_pl_berserk_start
474835170,core_pl_bit_change_cursor
731190387,core_pl_bit_change_decision
946072945,core_pl_blow_hit {r}
187644837,core_pl_blow_hit {r}
739078279,core_pl_blow_hit {r}
567365198,core_pl_blow_hit {r}
748182902,core_pl_blow_hit {r}
498621154,core_pl_blow_hit {r}
321811258,core_pl_blow_hit {r}
596115973,core_pl_blow_hit {r}
618187247,core_pl_body_Recover
645033234,core_pl_chara_change_noise
357230969,core_pl_charge_activity
1071110491,core_pl_charge_end
100496196,core_pl_charge_end_loop
1073525579,core_pl_charge_start
832150073,core_pl_curtain_close
461978821,core_pl_depend_bom_start
1059944318,core_pl_destruct_exp
661204127,core_pl_destruct_start
408689546,core_pl_dive_water
1019070214,core_pl_down_bound {r}
474445782,core_pl_down_bound {r}
834857107,core_pl_down_bound {r}
167711783,core_pl_down_impact {r}
845890480,core_pl_down_impact {r}
514707211,core_pl_down_impact {r}
100010747,core_pl_down_nobound {r}
143409902,core_pl_down_nobound {r}
774270220,core_pl_down_nobound {r}
635083607,core_pl_down_roll {r}
278440742,core_pl_down_roll {r}
52535362,core_pl_down_roll {r}
358513184,core_pl_dress_effect
380313054,core_pl_fall_land {r}
127105427,core_pl_fall_land {r}
147852082,core_pl_fall_land_low {r}
164876731,core_pl_fall_land_low {r}
405600241,core_pl_fall_start
599928097,core_pl_fall_wind_loop
261480132,core_pl_gameover_noize
300156894,core_pl_gameover_noize_end
720932731,core_pl_gun_hit {r}
630658690,core_pl_gun_hit {r}
187644837,core_pl_gun_hit {r}
656542684,core_pl_gun_hit {r}
739078279,core_pl_gun_hit {r}
748182902,core_pl_gun_hit {r}
275958444,core_pl_gun_hit {r}
321811258,core_pl_gun_hit {r}
38705859,core_pl_hack_dmg
321811258,core_pl_hack_miss {r}
739078279,core_pl_hack_miss {r}
748182902,core_pl_hack_miss {r}
187644837,core_pl_hack_miss {r}
734665550,core_pl_laser_shot_loop_stg
494535334,core_pl_low_life_loop
875120345,core_pl_low_life_start
328514360,core_pl_missile_shot_stg
351832145,core_pl_Mov_BushPass {r}
238650941,core_pl_Mov_BushPass {r}
876625340,core_pl_Mov_BushPass {r}
352281989,core_pl_Mov_BushPass {r}
752773330,core_pl_podraide_atk_catch
693152020,core_pl_podraide_atk_tele
438560802,core_pl_podraide_atk_wsh {r}
589104834,core_pl_podraide_atk_wsh {r}
497412385,core_pl_pod_catch
439400417,core_pl_PS_critical_bom
167842841,core_pl_PS_critical_hit {r}
786754885,core_pl_PS_critical_hit {r}
49400168,core_pl_PS_critical_hit {r}
48357785,core_pl_PS_Repel
899568830,core_pl_PS_Sword_wave {r}
397178412,core_pl_PS_Sword_wave {r}
466460111,core_pl_PS_Sword_wave {r}
896902454,core_pl_PS_witch_in
920613236,core_pl_PS_witch_loop
304739578,core_pl_PS_witch_out
660187720,core_pl_scream_big {r}
80526328,core_pl_scream_big {r}
680868066,core_pl_scream_big {r}
303186012,core_pl_scream_big {r}
378517021,core_pl_scream_big {r}
348820870,core_pl_scream_big {r}
86197705,core_pl_scream_small {r}
338988357,core_pl_scream_small {r}
98864005,core_pl_scream_small {r}
907555927,core_pl_scream_small {r}
450864694,core_pl_scream_small {r}
583234349,core_pl_scream_small {r}
547052176,core_pl_shot_stg
190679338,core_pl_slide_loop
223724000,core_pl_slide_start
722795287,core_pl_spark {r}
236618098,core_pl_spark {r}
1009094686,core_pl_spark {r}
774416410,core_pl_weapon_change {r}
213033296,core_pl_weapon_change {r}
624075948,core_pl_weapon_disappear
156836869,core_pl_weapon_get
17508974,core_pl_weapon_skill_charge_loop
292694436,core_pl_weapon_skill_comb_bom {r}
903125275,core_pl_weapon_skill_comb_bom {r}
305165473,core_pl_weapon_skill_comb_bom {r}
309097033,core_pl_weapon_skill_cure
550384574,core_pl_weapon_skill_dependent
235899096,core_pl_weapon_skill_sonicbom
264658081,core_pod_window_alart
592103777,core_pod_window_call
480148069,core_pod_window_close
659669678,core_pod_window_open
851812725,core_pod_window_radio
559883778,core_pollution_10
420493004,core_pollution_30
756925166,core_pollution_50
855366568,core_pollution_70
846663258,core_pollution_90
527219824,core_pollution_MAX
207715528,core_poporuLiquor_use
995868688,core_quest_order
816300992,core_quick_save
258674205,core_recoveritem_window_open
307612312,core_shop_buy
624809197,core_shot_bullet_hit {r}
42718626,core_shot_bullet_hit {r}
965255018,core_shot_bullet_hit {r}
20734664,core_shot_bullet_hit {r}
414645243,core_shot_guard {r}
852945870,core_shot_guard {r}
113024000,core_shot_guard {r}
616424449,core_shot_guard {r}
590682625,core_shot_hit {r}
904354268,core_shot_hit {r}
998997519,core_shot_hit {r}
280772545,core_shot_hit {r}
410218705,core_small_sword_hit {r}
365009804,core_small_sword_hit {r}
464171872,core_small_sword_hit {r}
33782409,core_small_sword_hit {r}
191529302,core_small_sword_hit {r}
102352649,core_spear_hit {r}
820688181,core_spear_hit {r}
881314483,core_spear_hit {r}
216839572,core_spear_hit {r}
584723478,core_spear_hit {r}
383891276,core_status_items_use_m
329010662,core_status_items_use_s
645649482,core_status_up_m
589185981,core_status_up_s
787821379,core_stepup
101139972,core_stg_em_bom {r}
797328005,core_stg_em_bom {r}
861292788,core_stg_em_bom {r}
649144682,core_stg_em_emp_shot
535458069,core_stg_em_laser_m_charge
145960179,core_stg_em_laser_m_end
466536205,core_stg_em_laser_m_fir
466536205,core_stg_em_laser_m_lp {m}
1006286200,core_stg_em_laser_m_lp {m}
67866142,core_stg_em_laser_s_charge
674547036,core_stg_em_laser_s_end
817475141,core_stg_em_laser_s_fir
914944837,core_stg_em_laser_s_lp {r}
486068728,core_stg_em_laser_s_lp {r}
892541771,core_stg_em_laser_s_lp {r}
190813324,core_stg_em_laser_s_lp {r}
58727318,core_stg_em_shot_disappear
976197873,core_stg_obj_whoosh_mono {r}
323788517,core_stg_obj_whoosh_mono {r}
492253240,core_stg_obj_whoosh_mono {r}
3468057,core_stg_obj_whoosh_mono {r}
520942256,core_stg_obj_whoosh_st {r}
181473681,core_stg_obj_whoosh_st {r}
59939373,core_stg_obj_whoosh_st {r}
445545358,core_stg_pl_authority_trans
657629234,core_stg_pl_death_bom
447690392,core_stg_pl_death_fall
518028689,core_stg_pl_dmg_error
592935339,core_stg_pl_dmg_error
520012194,core_stg_pl_dmg_error_loop {s}
270216298,core_stg_pl_dmg_fire_loop {m}
518028689,core_stg_pl_dmg_fire_loop {m}
518028689,core_stg_pl_dmg_spark_loop {m}
516424272,core_stg_pl_dmg_spark_loop {m}
499651604,core_stg_pl_stealth_off
13510248,core_stg_pl_withdrawal_pass
255382001,core_stg_shot_hit {r}
89618813,core_stg_shot_hit {r}
702625401,core_stg_shot_hit {r}
707284062,core_stg_shot_hit {r}
657548955,core_sword_hit_animal {r}
792204264,core_sword_hit_animal {r}
182606784,core_sword_hit_animal {r}
524195828,core_sword_hit_animal {r}
300353294,core_target_lockoff
905755997,core_target_lockon
539080546,core_telop_appear
300607893,core_title_wsh
751273029,core_tuto_window
457599881,core_warning
197756429,core_wepon_equip
635779431,core_wepon_remove
268063088,core_whiteout
142163349,em0000-0143-event
168362282,em0000_avoid
701932276,em0000_crazy_shot_1st
358706748,em0000_crazy_shot_2nd
596957357,em0000_crazy_shot_3rd
38318093,em0000_dash_atk
118799631,em0000_dash_atk_end
94587755,em0000_dash_atk_start
139262289,em0000_dizzy
197011601,em0000_dizzy_start
263482494,em0000_head_atk
125341782,em0000_howl
613910624,em0000_jump
47573444,em0000_jump_land
199584306,em0000_kiss_a {r}
770128068,em0000_kiss_a {r}
548301863,em0000_kiss_a {r}
258834279,em0000_kiss_b_1st
286045983,em0000_kiss_b_2nd
147403190,em0000_kiss_b_3rd
539333387,em0000_kiss_b_4th
588951407,em0000_kiss_b_5th
213418589,em0000_kiss_b_6th
299877001,em0000_kiss_c_1st
98099723,em0000_kiss_c_2nd
667880673,em0000_kiss_c_3rd
748564304,em0000_kiss_impact {r}
39571253,em0000_kiss_impact {r}
904243064,em0000_kiss_impact {r}
302008212,em0000_paper_normal
143738058,em0000_paper_throw_roll
339567412,em0000_punch
343682687,em0000_saw_end
253334337,em0000_saw_loop
85348381,em0000_saw_start
141910614,em0000_step_L {r}
318241712,em0000_step_L {r}
304607597,em0000_step_move {r}
80000458,em0000_step_move {r}
113707121,em0000_step_move {r}
588814829,em0000_step_move {r}
597500509,em0000_step_R {r}
113723192,em0000_step_R {r}
977833403,em0000_unique_rage
85979870,em0000_unique_rocket_atk
881934691,em0000_unique_rocket_end
626725694,em0000_unique_rocket_omen
221400310,em0000_unique_rocket_turn
218088546,em0010-0120-event
668639832,em0010-0150-event
679878008,em0010-0154-event
635863622,em0010-0198-event
1027711605,em0010_atk_move_charge
208100571,em0010_atk_move_end_long
655840061,em0010_atk_move_end_short {r}
575745367,em0010_atk_move_end_short {r}
687573845,em0010_atk_move_gun_end
458268509,em0010_atk_move_gun_start
711028857,em0010_atk_move_short
868112913,em0010_avoid
302044441,em0010_ax_impact
341270780,em0010_ax_wsh {r}
698700325,em0010_ax_wsh {r}
714217935,em0010_ax_wsh {r}
226493921,em0010_ax_wsh {r}
1032801588,em0010_crazy_shot_1st
533974785,em0010_crazy_shot_2nd
425680488,em0010_crazy_shot_3rd
989347444,em0010_dizzy {r}
959701940,em0010_dizzy {r}
795475956,em0010_dizzy_start
549579245,em0010_down_recover
1042642732,em0010_gun_up_shot
735816456,em0010_howl
801089851,em0010_impact_sonic
749485160,em0010_jump_land
473834920,em0010_jump_move
715260336,em0010_jump_stomp_impact
293153750,em0010_jump_wsh
422092957,em0010_lance_start_long
121037071,em0010_lance_start_short
227278919,em0010_lance_stinger
866184157,em0010_lance_wsh {r}
243975616,em0010_lance_wsh {r}
820018576,em0010_lance_wsh {r}
453000289,em0010_lance_wsh {r}
645766655,em0010_move_end_servo {r}
760206664,em0010_move_end_servo {r}
239236763,em0010_punch_wsh {r}
555991976,em0010_punch_wsh {r}
402031405,em0010_shield_wsh
626821002,em0010_step_run_L {r}
298634248,em0010_step_run_L {r}
751974710,em0010_step_run_R {r}
543724294,em0010_step_run_R {r}
500140681,em0010_step_run_servo {r}
160201675,em0010_step_run_servo {r}
936080115,em0010_step_run_servo {r}
43009750,em0010_step_run_servo {r}
844750291,em0010_step_walk_L {r}
775879737,em0010_step_walk_L {r}
640711462,em0010_step_walk_R {r}
200533267,em0010_step_walk_R {r}
236741099,em0010_step_walk_servo {r}
87458646,em0010_step_walk_servo {r}
806937209,em0010_step_walk_servo {r}
68647745,em0010_step_walk_servo {r}
932507037,em0010_stomp_impact
732046389,em0010_stomp_start
1043474682,em0010_sword_wsh {r}
988300793,em0010_sword_wsh {r}
1018086127,em0010_unique_cyclone
148569155,em0010_unique_cyclone
998036030,em0010_unique_ground_atk_01
996321055,em0010_unique_ground_atk_02
929739477,em0013_shoot_baloon
401151847,em001c_vo_suicide_bom_scream_loop
944829192,em001c_vo_suicide_bom_scream_loop
689298387,em001c_vo_suicide_bom_scream_loop
753493843,em001c_vo_suicide_bom_scream_loop
590434798,em001c_vo_suicide_bom_scream_loop
986283743,em001c_vo_suicide_bom_scream_loop
572091693,em001d-0019-event {r}
627761300,em001d-0019-event {r}
880194463,em001d-0019-event {r}
507856261,em001d_arm_break
630256363,em001d_face_break
861738913,em001d_start_up
577964304,em001d_trouble_body_1st
245691813,em001d_trouble_body_2nd
956049287,em001d_trouble_body_end
646971555,em001d_trouble_body_start
258631313,em001d_trouble_spark_loop
177882471,em001d_trouble_spark_start
308532756,em0020_atk_tele_elec_01
908072906,em0020_atk_tele_elec_02
598840855,em0020_avoidance
544516190,em0020_body_move_01
613428306,em0020_body_move_02
573175834,em0020_body_move_03
930464180,em0020_body_move_impact_01
1007303717,em0020_body_move_impact_02
4863746,em0020_body_move_impact_03
127250515,em0020_body_move_impact_04
402157808,em0020_claw_atk_end
569987599,em0020_claw_atk_start
621332247,em0020_claw_atk_wsh
536728609,em0020_claw_dash_end
964185829,em0020_claw_dash_end_wsh
172769193,em0020_claw_dash_loop
504285802,em0020_claw_dash_start
791718783,em0020_claw_rolling_end
381912369,em0020_claw_rolling_loop
752056450,em0020_claw_rolling_start
560241508,em0020_claw_stab_end
492823674,em0020_claw_stab_impact {r}
631221616,em0020_claw_stab_impact {r}
96758108,em0020_claw_stab_impact {r}
283182535,em0020_claw_stab_start
150816199,em0020_death
360379714,em0020_default_shot {r}
275242432,em0020_default_shot {r}
422948667,em0020_default_shot {r}
243985212,em0020_default_shot {r}
806829315,em0020_dizzy {r}
387165194,em0020_dizzy {r}
328504154,em0020_dizzy_start
112786270,em0020_down_a
961419299,em0020_down_b
1062008227,em0020_down_c
77431540,em0020_down_recover_a
370531361,em0020_down_recover_b
768314611,em0020_hover_loop
105537559,em0020_hover_loop_end
901257531,em0020_hover_start
332324293,em0020_jump
66582082,em0020_jump_land
49564763,em0020_mass_shot
302350311,em0020_sonic_boom_loop
360978099,em0020_spark_shot_loop
710823932,em0020_step {r}
15645389,em0020_step {r}
700542257,em0020_step {r}
446907135,em0020_step_move {r}
122418486,em0020_step_move {r}
20437331,em0020_step_move {r}
131284316,em0030-0025-event
653777387,em0030-0027-event
522218180,em0030-0035-event
317270748,em0030-0047-event
704904472,em0030-0059-event
179860266,em0030-0067-event
653777387,em0030-0097-event {s}
529492864,em0030_avoid
349816757,em0030_dizzy {r}
812461090,em0030_dizzy {r}
391086629,em0030_dizzy_start
417583180,em0030_sword_roll_end
114916289,em0030_sword_roll_loop
838873989,em0030_sword_roll_start
271986299,em0040_arm_extend
330298535,em0040_arm_extend_end
1026260691,em0040_arm_move
613253246,em0040_arm_propeller_end
629903857,em0040_arm_propeller_jet
91054361,em0040_arm_propeller_loop
174937172,em0040_arm_propeller_start
25287295,em0040_arm_swing_end
236455930,em0040_arm_swing_loop
713210335,em0040_arm_swing_start
567572393,em0040_body_move_impact_01
954338408,em0040_body_move_impact_02
963289774,em0040_body_move_impact_03
572648762,em0040_body_spin_01
227302060,em0040_body_spin_02
847372768,em0040_body_spin_03
660350203,em0040_death
255468587,em0040_death_bom_l {r}
457657627,em0040_death_bom_l {r}
407294154,em0040_death_bom_l {r}
86256818,em0040_default_shot {r}
460086516,em0040_default_shot {r}
740533755,em0040_default_shot {r}
540200564,em0040_default_shot {r}
305764369,em0040_dizzy_end
1070273905,em0040_dizzy_loop
514771391,em0040_dizzy_start
343779698,em0040_double_punch_impact
730840565,em0040_double_punch_start
168052843,em0040_double_punch_wsh
102852079,em0040_down_impact
102852079,em0040_down_impact_small
865082630,em0040_enemy_shot
663500619,em0040_enemy_shot_start
293473713,em0040_gun_shot_arm_move
251830031,em0040_gun_shot_body_move
402681025,em0040_impact_sonic
732918717,em0040_jump
862216639,em0040_mass_shot
324247936,em0040_punch_bom {r}
712802615,em0040_punch_bom {r}
441310511,em0040_punch_bom {r}
839494282,em0040_punch_end
568726891,em0040_punch_impact
692208489,em0040_punch_start
603293618,em0040_punch_wsh
800294688,em0040_straight_punch_wsh
199161934,em0040_upper_arm_open
179845284,em0040_walk {r}
654580299,em0040_walk {r}
83802302,em0040_walk {r}
992784827,em0040_walk {r}
295166157,em0040_walk_move {r}
390207820,em0040_walk_move {r}
720865798,em0040_walk_move {r}
248677938,em0040_walk_move {r}
426998196,em0050-0163-event
71241270,em0050-0167-event
348058858,em0050-0175-event
158320366,em0050-0177-event
315273075,em0050-0242-event
316924348,em0050-0254-event
398397737,em0050_ax_jump_atk_end
671273238,em0050_ax_jump_atk_jump
37488762,em0050_ax_jump_atk_start
938151540,em0050_ax_jump_atk_wsh
488856848,em0050_ax_jump_roll_end
550099519,em0050_ax_jump_roll_impact
514962654,em0050_ax_jump_roll_wsh
610493278,em0050_ax_jump_roll_wsh_finish
200255208,em0050_ax_roll_end
723024573,em0050_ax_roll_end_wsh
40753933,em0050_ax_roll_loop
401433040,em0050_ax_roll_start
518175717,em0050_ax_roll_start_wsh
422605407,em0050_dizzy {r}
375894646,em0050_dizzy {r}
560371029,em0050_dizzy_end
268361947,em0050_dizzy_start
1009869669,em0050_e080_rock {r}
981757513,em0050_e080_rock {r}
795646598,em0050_e080_rock {r}
473377290,em0050_e080_rock {r}
371105823,em0050_e083_kiss_a {r}
159957814,em0050_e083_kiss_a {r}
610724212,em0050_e083_kiss_a {r}
1054377184,em0050_e083_kiss_b_1st
490425807,em0050_e083_kiss_b_2nd
864043485,em0050_e083_kiss_b_3rd
868392973,em0050_e083_kiss_b_end
57363452,em0050_e08a_eat_1st
510940446,em0050_e08a_eat_2nd
448055709,em0050_e08f_elevator_1st
996380350,em0050_e08f_elevator_2nd
455686889,em0050_head_atk
185706653,em0050_howl
789818193,em0050_jump_head_atk_impact
44666333,em0050_jump_head_atk_roll
307412407,em0050_jump_head_atk_wsh
100079300,em0050_jump_land
497666272,em0050_jump_move
1030155272,em0050_jump_wsh
232771621,em0050_lance_combo_start
310351986,em0050_lance_combo_wsh {r}
144454161,em0050_lance_combo_wsh {r}
427197900,em0050_lance_combo_wsh {r}
451913482,em0050_lance_combo_wsh {r}
127084416,em0050_lance_combo_wsh_finish
896443465,em0050_lance_kick_stab
145438817,em0050_lance_kick_start
222965805,em0050_lance_kick_wsh
846381539,em0050_lance_roll {r}
782596619,em0050_lance_roll {r}
1003782526,em0050_lance_roll {r}
575189373,em0050_lance_wsh_upper {r}
387782519,em0050_lance_wsh_upper {r}
70383528,em0050_punch
311518916,em0050_punch_2nd
974932855,em0050_run_move {r}
909016780,em0050_run_move {r}
406036163,em0050_run_move {r}
138532110,em0050_run_move {r}
894193330,em0050_run_start
780429801,em0050_step_L {r}
635309422,em0050_step_L {r}
187186134,em0050_step_move {r}
913257336,em0050_step_move {r}
807186676,em0050_step_move {r}
592916671,em0050_step_move {r}
697405914,em0050_step_R {r}
913620224,em0050_step_R {r}
465161827,em0050_sword_conbo_end
100195972,em0050_sword_conbo_jump
761675113,em0050_sword_conbo_start
919279654,em0050_sword_conbo_wsh_1st
600727124,em0050_sword_conbo_wsh_2nd
395633930,em0050_sword_jump_atk_end
269081345,em0050_sword_jump_atk_impact
314253019,em0050_sword_jump_atk_jump
666456516,em0050_sword_jump_atk_wsh
1039919583,em0050_torch_conbo_end
369835631,em0050_torch_conbo_jump
280501982,em0050_torch_conbo_start
975601464,em0050_torch_conbo_wsh_1st
957818280,em0050_torch_conbo_wsh_2nd
368229918,em0050_torch_jump_atk_end
679988965,em0050_torch_jump_atk_impact
952055811,em0050_torch_jump_atk_jump
129436478,em0050_torch_jump_atk_wsh
12557838,em0050_unique_vomit {r}
101339383,em0050_unique_vomit {r}
306090984,em0050_unique_vomit_omen {r}
527827402,em0050_unique_vomit_omen {r}
982827223,em005c_vo_suicide_bom_scream_loop
633947780,em005c_vo_suicide_bom_scream_loop
996018472,em005c_vo_suicide_bom_scream_loop
100656307,em005c_vo_suicide_bom_scream_loop
983363925,em005c_vo_suicide_bom_scream_loop
1042833340,em005c_vo_suicide_bom_scream_loop
31094336,em0060-0062-event
484226554,em0060_avoid
674112622,em0060_dash {r}
842305196,em0060_dash {r}
938205943,em0060_dash {r}
602496189,em0060_dash {r}
432260234,em0060_dash_end
73526902,em0060_dash_wsh
193788698,em0060_death_a
389794214,em0060_death_b
742295867,em0060_dizzy_end
315818090,em0060_dizzy_loop
404865046,em0060_dizzy_start
365166579,em0060_foot_impact
813885998,em0060_foot_kick_neigh
237962169,em0060_foot_kick_wsh
323232376,em0060_jump_wsh
203689691,em0060_land
929337002,em0060_land_harf
400846713,em0060_tail_close
248849711,em0060_tail_impact
836926682,em0060_tail_swing_wsh
935020371,em0060_tail_swing_wsh_start
233746198,em0060_walk {r}
393539332,em0060_walk {r}
510330004,em0060_walk {r}
240175824,em0060_walk {r}
479547909,em0061-0064-event {m}
1035567680,em0061-0064-event {m}
497830310,em0061-0064-event {m}
4279336,em0061_avidance {r}
310805769,em0061_avidance {r}
610928304,em0061_back_atk_end
112669340,em0061_back_atk_start
669409213,em0061_claw_atk_end
12719952,em0061_claw_atk_start
105658448,em0061_claw_atk_wsh {r}
927362815,em0061_claw_atk_wsh {r}
372590338,em0061_claw_atk_wsh {r}
759143955,em0061_claw_combo_1st_move
135650030,em0061_claw_combo_2nd_land
597253893,em0061_claw_combo_2nd_wsh
905628606,em0061_claw_combo_3rd_impact
700185458,em0061_claw_combo_3rd_wsh
175412152,em0061_claw_combo_4th_move
333117892,em0061_death_bom_m {r}
404877940,em0061_death_bom_m {r}
595970474,em0061_death_bom_m {r}
73707075,em0061_death_bom_m {r}
204548397,em0061_dizzy_end
563359936,em0061_dizzy_loop
982867009,em0061_dizzy_start
1035567680,em0061_jump_land
768809599,em0061_jump_start
497830310,em0061_rolling_atk_end
479547909,em0061_rolling_atk_loop
967715500,em0061_rolling_atk_start
913122432,em0061_step_move {r}
326815596,em0061_step_move {r}
470623239,em0061_step_move {r}
490441587,em0061_tranceform_end
766513187,em0061_tranceform_start
404344328,em0061_walk {r}
278161357,em0061_walk {r}
222378894,em0061_walk {r}
827448901,em0061_walk {r}
245262480,em0071_arm_down
1066294688,em0071_arm_up
636575017,em0071_sword_close
869648487,em0071_sword_open
260050863,em0080_death
243354195,em0080_default_shot {r}
172192074,em0080_default_shot {r}
19405208,em0080_default_shot {r}
692136517,em0080_default_shot {r}
682556973,em0080_dizzy_end
1049836451,em0080_dizzy_loop
1068781127,em0080_dizzy_start
963905727,em0080_gun_shot_start_move
541500586,em0080_jump
820754629,em0080_jump_land
627271745,em0080_jump_stomp_impact {r}
397789535,em0080_jump_stomp_impact {r}
255429237,em0080_jump_stomp_impact {r}
347146799,em0080_jump_stomp_start
725657440,em0080_kick_end
215763669,em0080_kick_start
